"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0048844";"artery morphogenesis";"5/190";"81/18888";0,0617283950617284;6,1364522417154;4,66989068494623;0,00134927807225527;0,0117563067064825;0,00839512349889801;"APOE/JAG1/FOXC2/MYOCD/NF1";5
"GO:0061333";"renal tubule morphogenesis";"5/190";"81/18888";0,0617283950617284;6,1364522417154;4,66989068494623;0,00134927807225527;0,0117563067064825;0,00839512349889801;"PAX2/WT1/LAMA5/HNF1B/GATA3";5
"GO:0072028";"nephron morphogenesis";"5/190";"81/18888";0,0617283950617284;6,1364522417154;4,66989068494623;0,00134927807225527;0,0117563067064825;0,00839512349889801;"PAX2/WT1/LAMA5/HNF1B/GATA3";5
"GO:0010717";"regulation of epithelial to mesenchymal transition";"6/190";"120/18888";0,05;4,97052631578947;4,39835639877508;0,00135459279421848;0,0117563067064825;0,00839512349889801;"SPRY2/JAG1/CRB2/EMP2/GATA3/SDHAF2";6
"GO:0071346";"cellular response to type II interferon";"6/190";"120/18888";0,05;4,97052631578947;4,39835639877508;0,00135459279421848;0,0117563067064825;0,00839512349889801;"HLA-DPA1/WAS/IFNGR1/TLR4/FASLG/JAK1";6
"GO:0002673";"regulation of acute inflammatory response";"4/190";"48/18888";0,0833333333333333;8,28421052631579;5,09358281416022;0,00136616619858674;0,0117563067064825;0,00839512349889801;"C3/DNASE1L3/FCGR2B/DNASE1";4
"GO:0006305";"DNA alkylation";"4/190";"48/18888";0,0833333333333333;8,28421052631579;5,09358281416022;0,00136616619858674;0,0117563067064825;0,00839512349889801;"WT1/MTRR/DNMT3A/MECP2";4
"GO:0006306";"DNA methylation";"4/190";"48/18888";0,0833333333333333;8,28421052631579;5,09358281416022;0,00136616619858674;0,0117563067064825;0,00839512349889801;"WT1/MTRR/DNMT3A/MECP2";4
"GO:0043277";"apoptotic cell clearance";"4/190";"48/18888";0,0833333333333333;8,28421052631579;5,09358281416022;0,00136616619858674;0,0117563067064825;0,00839512349889801;"C3/C4A/TREX1/C4B";4
"GO:0051236";"establishment of RNA localization";"7/190";"164/18888";0,0426829268292683;4,24313222079589;4,20482548439108;0,00137691899276407;0,011820217633535;0,00844076199225571;"NUP133/NUP160/NUP107/NUP85/NUP37/NUP93/NUP205";7
"GO:0042060";"wound healing";"12/190";"430/18888";0,027906976744186;2,77424724602203;3,75160200826932;0,00141221557805223;0,0120764524590476;0,00862373807978077;"APOE/FN1/CD151/DGKE/ARHGAP24/FOXC2/WAS/TLR4/PRKCD/PLEC/NF1/TNFAIP3";12
"GO:0002698";"negative regulation of immune effector process";"6/190";"121/18888";0,0495867768595041;4,92944758590692;4,3710670787236;0,00141356337168368;0,0120764524590476;0,00862373807978077;"HLA-B/IL10/FOXP3/FCGR2B/CR2/TNFSF4";6
"GO:0014037";"Schwann cell differentiation";"4/190";"49/18888";0,0816326530612245;8,11514500537057;5,02705440316029;0,00147603645277042;0,0124626577110462;0,00889952543948475;"LAMB2/PLEC/ITGB4/NF1";4
"GO:0033628";"regulation of cell adhesion mediated by integrin";"4/190";"49/18888";0,0816326530612245;8,11514500537057;5,02705440316029;0,00147603645277042;0,0124626577110462;0,00889952543948475;"FOXC2/ADA/RET/MUC1";4
"GO:0042551";"neuron maturation";"4/190";"49/18888";0,0816326530612245;8,11514500537057;5,02705440316029;0,00147603645277042;0,0124626577110462;0,00889952543948475;"C1QA/C3/RET/MECP2";4
"GO:0045581";"negative regulation of T cell differentiation";"4/190";"49/18888";0,0816326530612245;8,11514500537057;5,02705440316029;0,00147603645277042;0,0124626577110462;0,00889952543948475;"CTLA4/FOXP3/SOCS1/TNFSF4";4
"GO:0051170";"import into nucleus";"7/190";"166/18888";0,0421686746987952;4,19201014584654;4,16392501065003;0,00147630244691909;0,0124626577110462;0,00889952543948475;"NUP133/NUP107/NUP85/NUP93/LMNA/PRKCD/NF1";7
"GO:0050871";"positive regulation of B cell activation";"5/190";"83/18888";0,0602409638554217;5,98858592263792;4,59135155022103;0,00150452981902283;0,0126708506559411;0,00904819504530818;"IL10/TLR4/CD81/ADA/TNFSF4";5
"GO:0045591";"positive regulation of regulatory T cell differentiation";"3/190";"23/18888";0,130434782608696;12,966590389016;5,78850818513658;0,00152982393315904;0,0127929276669346;0,00913536966649272;"FOXP3/SOCS1/HLA-DRB1";3
"GO:0046479";"glycosphingolipid catabolic process";"3/190";"23/18888";0,130434782608696;12,966590389016;5,78850818513658;0,00152982393315904;0,0127929276669346;0,00913536966649272;"SCARB2/GLA/PRKCD";3
"GO:0072202";"cell differentiation involved in metanephros development";"3/190";"23/18888";0,130434782608696;12,966590389016;5,78850818513658;0,00152982393315904;0,0127929276669346;0,00913536966649272;"LAMB2/PAX2/NPHS2";3
"GO:0022904";"respiratory electron transport chain";"6/190";"123/18888";0,0487804878048781;4,84929396662388;4,31737789140934;0,00153736223359918;0,012825787272797;0,00915883455697463;"SDHD/SDHB/PLEC/SDHA/SDHC/SDHAF2";6
"GO:0019884";"antigen processing and presentation of exogenous antigen";"4/190";"50/18888";0,08;7,95284210526316;4,96238763194156;0,00159191664893277;0,0132498167922882;0,00946163204875362;"HLA-DPA1/HLA-DPB1/FCGR2B/HLA-DRB1";4
"GO:0006821";"chloride transport";"6/190";"124/18888";0,0483870967741935;4,81018675721562;4,29096632844344;0,00160227379650631;0,0133048623195875;0,00950093980171354;"SLC12A1/APOL1/CLCN5/SLC12A3/CLCNKB/BSND";6
"GO:0048872";"homeostasis of number of cells";"10/190";"322/18888";0,031055900621118;3,08728342595619;3,80812241196073;0,00160945918374386;0,013333375149244;0,009521300679687;"DNASE2/FAS/FOXP3/ADA/GATA3/EPAS1/NF1/FH/ETS1/TNFAIP3";10
"GO:0043409";"negative regulation of MAPK cascade";"7/190";"170/18888";0,0411764705882353;4,0933746130031;4,08402102419384;0,00169181282642515;0,0139830297328255;0,00998521597187523;"APOE/SPRY2/PTPN22/TLR4/PRKCD/NF1/TNIP1";7
"GO:0039532";"negative regulation of cytoplasmic pattern recognition receptor signaling pathway";"4/190";"51/18888";0,0784313725490196;7,7969040247678;4,89949218878439;0,00171397626015433;0,014133344845913;0,0100925552893689;"PTPN22/MEFV/TREX1/TNFAIP3";4
"GO:0032693";"negative regulation of interleukin-10 production";"3/190";"24/18888";0,125;12,4263157894737;5,6461922607211;0,00173550674183943;0,0141467682580214;0,010102140885019;"IL23R/FOXP3/FCGR2B";3
"GO:0032727";"positive regulation of interferon-alpha production";"3/190";"24/18888";0,125;12,4263157894737;5,6461922607211;0,00173550674183943;0,0141467682580214;0,010102140885019;"TLR4/IRF5/TLR7";3
"GO:0043373";"CD4-positive, alpha-beta T cell lineage commitment";"3/190";"24/18888";0,125;12,4263157894737;5,6461922607211;0,00173550674183943;0,0141467682580214;0,010102140885019;"IL23R/FOXP3/JAK1";3
"GO:0046641";"positive regulation of alpha-beta T cell proliferation";"3/190";"24/18888";0,125;12,4263157894737;5,6461922607211;0,00173550674183943;0,0141467682580214;0,010102140885019;"CD81/ZAP70/TNFSF4";3
"GO:0050855";"regulation of B cell receptor signaling pathway";"3/190";"24/18888";0,125;12,4263157894737;5,6461922607211;0,00173550674183943;0,0141467682580214;0,010102140885019;"PTPN22/CD81/FCGR2B";3
"GO:0006469";"negative regulation of protein kinase activity";"7/190";"171/18888";0,0409356725146199;4,06943674976916;4,06442708188182;0,00174933027295787;0,0142268187416299;0,010159304560042;"APOE/SPRY2/PTPRO/PTPN22/MYOCD/PRKCD/NF1";7
"GO:0048864";"stem cell development";"5/190";"86/18888";0,0581395348837209;5,7796817625459;4,47823516654132;0,00176153185204009;0,0142690230135832;0,0101894424327663;"FN1/JAG1/LAMA5/FOXC2/RET";5
"GO:1904951";"positive regulation of establishment of protein localization";"10/190";"326/18888";0,0306748466257669;3,0494026477236;3,76256855588225;0,00176254955063675;0,0142690230135832;0,0101894424327663;"CD2AP/DKC1/ACSL4/TLR4/CD81/PRKCD/HLA-DRB1/UBE2L3/BLK/ITGAM";10
"GO:0036293";"response to decreased oxygen levels";"10/190";"327/18888";0,0305810397553517;3,04007725736359;3,75128895421334;0,00180260921049857;0,0145601662138908;0,0103973464270624;"LMNA/MYOCD/ADA/DNMT3A/SDHD/EPAS1/VHL/NF1/IRAK1/MECP2";10
"GO:0110053";"regulation of actin filament organization";"9/190";"273/18888";0,032967032967033;3,27727009832273;3,82054271701556;0,00182619334520702;0,0147172134894915;0,0105094931502426;"KIRREL1/DAAM2/NPHS1/WAS/ALMS1/AVIL/PRKCD/ARPC5/KANK2";9
"GO:0098586";"cellular response to virus";"5/190";"87/18888";0,0574712643678161;5,71324863883847;4,44171015661247;0,00185394096443107;0,0149070275737286;0,0106450384978407;"IL12A/IFNGR1/JAK1/IRF5/TLR7";5
"GO:0072665";"protein localization to vacuole";"5/190";"88/18888";0,0568181818181818;5,64832535885168;4,40574790296466;0,00194985040987555;0,0155649591220765;0,0111148643317615;"SCARB2/CD81/UMOD/PXK/TNFAIP3";5
"GO:0002483";"antigen processing and presentation of endogenous peptide antigen";"3/190";"25/18888";0,12;11,9292631578947;5,51208895954815;0,00195766368248965;0,0155649591220765;0,0111148643317615;"HLA-B/ERAP1/HLA-DRB1";3
"GO:0003071";"renal system process involved in regulation of systemic arterial blood pressure";"3/190";"25/18888";0,12;11,9292631578947;5,51208895954815;0,00195766368248965;0,0155649591220765;0,0111148643317615;"PTPRO/REN/EMP2";3
"GO:0046514";"ceramide catabolic process";"3/190";"25/18888";0,12;11,9292631578947;5,51208895954815;0,00195766368248965;0,0155649591220765;0,0111148643317615;"SCARB2/GLA/PRKCD";3
"GO:0060561";"apoptotic process involved in morphogenesis";"3/190";"25/18888";0,12;11,9292631578947;5,51208895954815;0,00195766368248965;0,0155649591220765;0,0111148643317615;"PAX2/FOXC2/HNF1B";3
"GO:0050672";"negative regulation of lymphocyte proliferation";"5/190";"89/18888";0,0561797752808989;5,58486102897694;4,37033289054363;0,00204933823964474;0,0162574734457532;0,011609385563401;"CTLA4/IL10/FOXP3/FCGR2B/HLA-DRB1";5
"GO:0006913";"nucleocytoplasmic transport";"10/190";"333/18888";0,03003003003003;2,98530109056425;3,68450144749612;0,00205873442072909;0,0162594269583804;0,011610780557609;"NUP133/NUP160/NUP107/NUP85/NUP37/NUP93/NUP205/LMNA/PRKCD/NF1";10
"GO:0051169";"nuclear transport";"10/190";"333/18888";0,03003003003003;2,98530109056425;3,68450144749612;0,00205873442072909;0,0162594269583804;0,011610780557609;"NUP133/NUP160/NUP107/NUP85/NUP37/NUP93/NUP205/LMNA/PRKCD/NF1";10
"GO:0002758";"innate immune response-activating signaling pathway";"9/190";"278/18888";0,0323741007194245;3,21832639151836;3,75608464190573;0,00206548813987909;0,0162765961178055;0,0116230409738557;"PTPN22/KLRC4/MEFV/TLR4/TREX1/IRAK1/TNIP1/TNFAIP3/TLR7";9
"GO:1902903";"regulation of supramolecular fiber organization";"11/190";"392/18888";0,0280612244897959;2,78958109559613;3,6092438194963;0,00212397825044832;0,0166878020738242;0,0119166812190831;"KIRREL1/APOE/DAAM2/NPHS1/WAS/ALMS1/AVIL/PRKCD/ARPC5/KANK2/MECP2";11
"GO:0071453";"cellular response to oxygen levels";"7/190";"177/18888";0,0395480225988701;3,93148974130241;3,94991022946836;0,00212706087209971;0,0166878020738242;0,0119166812190831;"LMNA/FAS/DNMT3A/SDHD/EPAS1/VHL/IRAK1";7
"GO:0060562";"epithelial tube morphogenesis";"10/190";"335/18888";0,0298507462686567;2,96747839748625;3,6625706994983;0,00215035725098517;0,0167761482310305;0,0119797687957274;"SPRY2/SOX18/PAX2/WT1/LAMA5/FOXC2/HNF1B/NPHP3/GATA3/RET";10
"GO:0032945";"negative regulation of mononuclear cell proliferation";"5/190";"90/18888";0,0555555555555556;5,52280701754386;4,33545020365645;0,00215248272182046;0,0167761482310305;0,0119797687957274;"CTLA4/IL10/FOXP3/FCGR2B/HLA-DRB1";5
"GO:2000628";"regulation of miRNA metabolic process";"5/190";"90/18888";0,0555555555555556;5,52280701754386;4,33545020365645;0,00215248272182046;0,0167761482310305;0,0119797687957274;"WT1/IL10/MYOCD/GATA3/ETS1";5
"GO:0001783";"B cell apoptotic process";"3/190";"26/18888";0,115384615384615;11,4704453441296;5,38540873909436;0,00219674473508995;0,0168987679404972;0,0120673309553472;"IL10/ADA/PDCD1";3
"GO:0002363";"alpha-beta T cell lineage commitment";"3/190";"26/18888";0,115384615384615;11,4704453441296;5,38540873909436;0,00219674473508995;0,0168987679404972;0,0120673309553472;"IL23R/FOXP3/JAK1";3
"GO:0002726";"positive regulation of T cell cytokine production";"3/190";"26/18888";0,115384615384615;11,4704453441296;5,38540873909436;0,00219674473508995;0,0168987679404972;0,0120673309553472;"CD81/GATA3/TNFSF4";3
"GO:0019377";"glycolipid catabolic process";"3/190";"26/18888";0,115384615384615;11,4704453441296;5,38540873909436;0,00219674473508995;0,0168987679404972;0,0120673309553472;"SCARB2/GLA/PRKCD";3
"GO:0046639";"negative regulation of alpha-beta T cell differentiation";"3/190";"26/18888";0,115384615384615;11,4704453441296;5,38540873909436;0,00219674473508995;0,0168987679404972;0,0120673309553472;"FOXP3/SOCS1/TNFSF4";3
"GO:2000108";"positive regulation of leukocyte apoptotic process";"3/190";"26/18888";0,115384615384615;11,4704453441296;5,38540873909436;0,00219674473508995;0,0168987679404972;0,0120673309553472;"IL10/NF1/PDCD1";3
"GO:0097581";"lamellipodium organization";"5/190";"91/18888";0,0549450549450549;5,46211683053788;4,30108549640746;0,00225936231453214;0,0172923517372968;0,0123483872992988;"PTPRO/PLCE1/NUP85/WAS/AVIL";5
"GO:0048568";"embryonic organ development";"12/190";"455/18888";0,0263736263736264;2,62181607865818;3,52996176552706;0,00225989557540852;0,0172923517372968;0,0123483872992988;"WDR19/SPRY2/SOX18/PAX2/CRB2/FOXC2/IL10/HNF1B/NPHP3/ADA/GATA3/EPAS1";12
"GO:0046460";"neutral lipid biosynthetic process";"4/190";"55/18888";0,0727272727272727;7,22985645933014;4,6640193629683;0,0022673708243051;0,0172923517372968;0,0123483872992988;"C3/PLCE1/LPIN2/AVIL";4
"GO:0046463";"acylglycerol biosynthetic process";"4/190";"55/18888";0,0727272727272727;7,22985645933014;4,6640193629683;0,0022673708243051;0,0172923517372968;0,0123483872992988;"C3/PLCE1/LPIN2/AVIL";4
"GO:0002823";"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"4/190";"56/18888";0,0714285714285714;7,10075187969925;4,6088212652119;0,00242284082533956;0,0183990946437111;0,0131387072197339;"FOXP3/FCGR2B/CR2/TNFSF4";4
"GO:0070231";"T cell apoptotic process";"4/190";"56/18888";0,0714285714285714;7,10075187969925;4,6088212652119;0,00242284082533956;0,0183990946437111;0,0131387072197339;"FAS/FASLG/ADA/PDCD1";4
"GO:0021700";"developmental maturation";"10/190";"341/18888";0,0293255131964809;2,9152647013428;3,59774079788889;0,00244512416780451;0,0184716244237014;0,0131905003955644;"SOX18/C1QA/C3/PAX2/REN/GATA3/RET/EPAS1/NF1/MECP2";10
"GO:0032753";"positive regulation of interleukin-4 production";"3/190";"27/18888";0,111111111111111;11,0456140350877;5,26546494120699;0,00245318140911285;0,0184716244237014;0,0131905003955644;"FOXP3/GATA3/TNFSF4";3
"GO:0046339";"diacylglycerol metabolic process";"3/190";"27/18888";0,111111111111111;11,0456140350877;5,26546494120699;0,00245318140911285;0,0184716244237014;0,0131905003955644;"DGKE/PLCE1/AVIL";3
"GO:0150146";"cell junction disassembly";"3/190";"27/18888";0,111111111111111;11,0456140350877;5,26546494120699;0,00245318140911285;0,0184716244237014;0,0131905003955644;"C1QA/C3/ITGAM";3
"GO:0006405";"RNA export from nucleus";"5/190";"93/18888";0,0537634408602151;5,3446519524618;4,23385532108424;0,00248464145495143;0,0186122849879378;0,0132909454449895;"NUP133/NUP160/NUP107/NUP85/NUP93";5
"GO:0014033";"neural crest cell differentiation";"5/190";"93/18888";0,0537634408602151;5,3446519524618;4,23385532108424;0,00248464145495143;0,0186122849879378;0,0132909454449895;"FN1/JAG1/LAMA5/FOXC2/RET";5
"GO:0033673";"negative regulation of kinase activity";"7/190";"182/18888";0,0384615384615385;3,82348178137652;3,85825503563089;0,00248757326090897;0,0186122849879378;0,0132909454449895;"APOE/SPRY2/PTPRO/PTPN22/MYOCD/PRKCD/NF1";7
"GO:0043534";"blood vessel endothelial cell migration";"7/190";"183/18888";0,0382513661202186;3,80258843830889;3,84031392950319;0,00256500069139407;0,0191512866748204;0,0136758440224482;"APOE/SOX18/EMP2/FOXC2/NF1/ETS1/MECP2";7
"GO:0002707";"negative regulation of lymphocyte mediated immunity";"4/190";"57/18888";0,0701754385964912;6,97617728531856;4,55496371329965;0,00258548855040824;0,0192021114654944;0,0137121377671732;"HLA-B/FOXP3/FCGR2B/CR2";4
"GO:0031663";"lipopolysaccharide-mediated signaling pathway";"4/190";"57/18888";0,0701754385964912;6,97617728531856;4,55496371329965;0,00258548855040824;0,0192021114654944;0,0137121377671732;"PTPN22/TLR4/IRAK1/TNFAIP3";4
"GO:0019646";"aerobic electron transport chain";"5/190";"94/18888";0,0531914893617021;5,28779395296753;4,20096376812587;0,00260319863075404;0,0192021114654944;0,0137121377671732;"SDHD/SDHB/SDHA/SDHC/SDHAF2";5
"GO:0043648";"dicarboxylic acid metabolic process";"5/190";"94/18888";0,0531914893617021;5,28779395296753;4,20096376812587;0,00260319863075404;0,0192021114654944;0,0137121377671732;"MTRR/MDH2/SDHA/FH/DLST";5
"GO:1900182";"positive regulation of protein localization to nucleus";"5/190";"94/18888";0,0531914893617021;5,28779395296753;4,20096376812587;0,00260319863075404;0,0192021114654944;0,0137121377671732;"CD2AP/DKC1/TRIM8/JAK1/PRKCD";5
"GO:0032956";"regulation of actin cytoskeleton organization";"10/190";"344/18888";0,0290697674418605;2,88984088127295;3,56585323531548;0,00260422558423418;0,0192021114654944;0,0137121377671732;"KIRREL1/CD2AP/DAAM2/NPHS1/WAS/ALMS1/AVIL/PRKCD/ARPC5/KANK2";10
"GO:0042063";"gliogenesis";"10/190";"346/18888";0,0289017341040462;2,87313659872224;3,54478519727146;0,00271483169505937;0,0199037657134234;0,0142131857758682;"LAMB2/C1QA/PAX2/DAAM2/IFNGR1/TLR4/PLEC/ITGB4/NF1/MECP2";10
"GO:0032703";"negative regulation of interleukin-2 production";"3/190";"28/18888";0,107142857142857;10,6511278195489;5,15165714327558;0,00272738714193506;0,0199037657134234;0,0142131857758682;"FOXP3/GATA3/TNFAIP3";3
"GO:0043369";"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment";"3/190";"28/18888";0,107142857142857;10,6511278195489;5,15165714327558;0,00272738714193506;0,0199037657134234;0,0142131857758682;"IL23R/FOXP3/JAK1";3
"GO:0045686";"negative regulation of glial cell differentiation";"3/190";"28/18888";0,107142857142857;10,6511278195489;5,15165714327558;0,00272738714193506;0,0199037657134234;0,0142131857758682;"DAAM2/NF1/MECP2";3
"GO:0050999";"regulation of nitric-oxide synthase activity";"3/190";"28/18888";0,107142857142857;10,6511278195489;5,15165714327558;0,00272738714193506;0,0199037657134234;0,0142131857758682;"APOE/GLA/NOS1AP";3
"GO:0030048";"actin filament-based movement";"6/190";"138/18888";0,0434782608695652;4,32219679633867;3,94843483836918;0,00274740613579562;0,0200087733742165;0,0142881712541054;"ACTN4/EMP2/KCNE5/WAS/WIPF1/NOS1AP";6
"GO:0071219";"cellular response to molecule of bacterial origin";"8/190";"238/18888";0,0336134453781513;3,34153029632906;3,66445636570722;0,00288126964192059;0,0209407613647971;0,0149536995084932;"PTPN22/IL10/TLR4/FCGR2B/IRAK1/TNIP1/TNFAIP3/TNFSF4";8
"GO:0045766";"positive regulation of angiogenesis";"7/190";"187/18888";0,0374331550802139;3,72124964818463;3,76979285503995;0,00289341390789662;0,0209861082217644;0,014986081486442;"C3/EMP2/FOXC2/IL10/ERAP1/JAK1/ETS1";7
"GO:0045620";"negative regulation of lymphocyte differentiation";"4/190";"59/18888";0,0677966101694915;6,73969669937556;4,451045509833;0,00293296578156897;0,0212296545574259;0,0151599967828551;"CTLA4/FOXP3/SOCS1/TNFSF4";4
"GO:0007498";"mesoderm development";"6/190";"140/18888";0,0428571428571429;4,26045112781955;3,90323728017885;0,00295100868107182;0,0213095648359554;0,0152170603380886;"NUP133/PAX2/CRB2/ITGA3/FOXC2/ITGB4";6
"GO:0097529";"myeloid leukocyte migration";"8/190";"239/18888";0,0334728033472803;3,32754899801806;3,65031817792766;0,00295599759823467;0,0213095648359554;0,0152170603380886;"PTPRO/NUP85/EMP2/PRTN3/CCR1/CD81/UMOD/NF1";8
"GO:0048771";"tissue remodeling";"7/190";"188/18888";0,0372340425531915;3,70145576707727;3,75246538886714;0,00298033820780421;0,0214208420614779;0,0152965228831038;"JAG1/FOXC2/UMOD/EPAS1/NF1/TNFAIP3/SPP1";7
"GO:0140747";"regulation of ncRNA transcription";"5/190";"97/18888";0,0515463917525773;5,12425393380358;4,10503657633476;0,00298348813180404;0,0214208420614779;0,0152965228831038;"WT1/IL10/MYOCD/GATA3/ETS1";5
"GO:0003401";"axis elongation";"3/190";"29/18888";0,103448275862069;10,2838475499093;5,04345769061207;0,00301975769045391;0,0215074525688842;0,0153583710403636;"SPRY2/MAGI2/HNF1B";3
"GO:0022011";"myelination in peripheral nervous system";"3/190";"29/18888";0,103448275862069;10,2838475499093;5,04345769061207;0,00301975769045391;0,0215074525688842;0,0153583710403636;"PLEC/ITGB4/NF1";3
"GO:0032292";"peripheral nervous system axon ensheathment";"3/190";"29/18888";0,103448275862069;10,2838475499093;5,04345769061207;0,00301975769045391;0,0215074525688842;0,0153583710403636;"PLEC/ITGB4/NF1";3
"GO:0035872";"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway";"3/190";"29/18888";0,103448275862069;10,2838475499093;5,04345769061207;0,00301975769045391;0,0215074525688842;0,0153583710403636;"PTPN22/TLR4/TNFAIP3";3
"GO:0061138";"morphogenesis of a branching epithelium";"7/190";"189/18888";0,037037037037037;3,68187134502924;3,73525593257515;0,00306924945101427;0,0218162250978094;0,0155788640555693;"SPRY2/PAX2/WT1/LAMA5/FOXC2/IL10/HNF1B";7
"GO:0001658";"branching involved in ureteric bud morphogenesis";"4/190";"60/18888";0,0666666666666667;6,62736842105263;4,40088066598727;0,00311811620112266;0,0220752688820516;0,0157638460073532;"PAX2/WT1/LAMA5/HNF1B";4
"GO:0043113";"receptor clustering";"4/190";"60/18888";0,0666666666666667;6,62736842105263;4,40088066598727;0,00311811620112266;0,0220752688820516;0,0157638460073532;"WDR19/APOE/MAGI2/CD81";4
"GO:0001933";"negative regulation of protein phosphorylation";"9/190";"296/18888";0,0304054054054054;3,0226173541963;3,53555210717784;0,00314156890986258;0,0221970892756493;0,0158508373792585;"KIRREL1/APOE/SPRY2/PTPRO/PTPN22/SOCS1/MYOCD/PRKCD/NF1";9
"GO:1904018";"positive regulation of vasculature development";"7/190";"190/18888";0,0368421052631579;3,66249307479224;3,71816298014288;0,00316017714723935;0,0222842650422394;0,0159130891854513;"C3/EMP2/FOXC2/IL10/ERAP1/JAK1/ETS1";7
"GO:0048562";"embryonic organ morphogenesis";"9/190";"297/18888";0,0303030303030303;3,01244019138756;3,52379426473183;0,0032122873041524;0,0226068694632824;0,0161434594899665;"WDR19/SPRY2/SOX18/PAX2/CRB2/FOXC2/HNF1B/NPHP3/GATA3";9
"GO:0060560";"developmental growth involved in morphogenesis";"8/190";"243/18888";0,0329218106995885;3,27277452891488;3,59450431628097;0,00327014855453151;0,0229685928118676;0,016401764437228;"LAMB2/APOE/SPRY2/FN1/MAGI2/HNF1B/SPP1/MECP2";8
"GO:0001889";"liver development";"6/190";"143/18888";0,041958041958042;4,17107103422893;3,8370015965586;0,00327730907119338;0,0229734841006337;0,0164052572836027;"IL10/HNF1B/NPHP3/ADA/NF1/TNFAIP3";6
"GO:0002820";"negative regulation of adaptive immune response";"4/190";"61/18888";0,0655737704918033;6,51872303710095;4,35184750050537;0,00331108602888869;0,0231645664304535;0,0165417082794252;"FOXP3/FCGR2B/CR2/TNFSF4";4
"GO:0043491";"phosphatidylinositol 3-kinase/protein kinase B signal transduction";"9/190";"299/18888";0,0301003344481605;2,99229008977293;3,50042573440736;0,00335748945767324;0,0234430599854041;0,0167405792212805;"SPRY2/FN1/PAX2/CD2AP/MAGI2/GATA3/RET/NF1/BANK1";9
"GO:0002220";"innate immune response activating cell surface receptor signaling pathway";"5/190";"100/18888";0,05;4,97052631578947;4,01299405112165;0,00340236439566522;0,023709809925871;0,0169310641030936;"PTPN22/KLRC4/TLR4/IRAK1/TNFAIP3";5
"GO:0055123";"digestive system development";"6/190";"145/18888";0,0413793103448276;4,1135390199637;3,79384404544928;0,00350930957186039;0,024407213734622;0,0174290768931;"WDR19/HNF1B/NPHP3/MYOCD/ADA/RET";6
"GO:0031589";"cell-substrate adhesion";"10/190";"359/18888";0,0278551532033426;2,76909544055124;3,41140443516305;0,00352883633879781;0,0244950866173582;0,0174918265066643;"FN1/PTPRO/JAG1/ACTN4/ITGA3/EMP2/LAMA5/ITGB4/NF1/ITGAM";10
"GO:0061008";"hepaticobiliary system development";"6/190";"146/18888";0,0410958904109589;4,08536409516943;3,77255513237039;0,00362978842520203;0,0250977977882646;0,0179222197279584;"IL10/HNF1B/NPHP3/ADA/NF1/TNFAIP3";6
"GO:0098656";"monoatomic anion transmembrane transport";"6/190";"146/18888";0,0410958904109589;4,08536409516943;3,77255513237039;0,00362978842520203;0,0250977977882646;0,0179222197279584;"SLC12A1/APOL1/CLCN5/SLC12A3/CLCNKB/BSND";6
"GO:0002313";"mature B cell differentiation involved in immune response";"3/190";"31/18888";0,0967741935483871;9,62037351443124;4,84207311738189;0,0036604901627168;0,0252609359966903;0,0180387159577112;"IL10/ADA/FCGR2B";3
"GO:0042773";"ATP synthesis coupled electron transport";"5/190";"102/18888";0,0490196078431373;4,87306501547988;3,95365188208696;0,00370410551781954;0,0254630387047015;0,0181830365539304;"SDHD/SDHB/SDHA/SDHC/SDHAF2";5
"GO:0042775";"mitochondrial ATP synthesis coupled electron transport";"5/190";"102/18888";0,0490196078431373;4,87306501547988;3,95365188208696;0,00370410551781954;0,0254630387047015;0,0181830365539304;"SDHD/SDHB/SDHA/SDHC/SDHAF2";5
"GO:0045428";"regulation of nitric oxide biosynthetic process";"4/190";"63/18888";0,0634920634920635;6,31177944862155;4,25699881727407;0,00372110930631627;0,0255305453178533;0,018231242709873;"GLA/IL10/TLR4/NOS1AP";4
"GO:1904019";"epithelial cell apoptotic process";"6/190";"147/18888";0,0408163265306122;4,05757250268528;3,75145519597878;0,0037533148310996;0,0257018899994759;0,0183535991436591;"COL4A3/IL10/FASLG/GATA3/DNMT3A/TNFAIP3";6
"GO:0034142";"toll-like receptor 4 signaling pathway";"4/190";"64/18888";0,0625;6,21315789473684;4,21110065074402;0,0039384713899443;0,0269179371535809;0,0192219727148901;"PTPN22/TLR4/IRAK1/TNFAIP3";4
"GO:0048608";"reproductive structure development";"9/190";"307/18888";0,0293159609120521;2,91431510372021;3,40885701350747;0,00399076507724705;0,027222992484714;0,0194398112965807;"WDR19/SGPL1/C3/WT1/CD2AP/NUP107/REN/MYOCD/GATA3";9
"GO:0019883";"antigen processing and presentation of endogenous antigen";"3/190";"32/18888";0,09375;9,31973684210526;4,74810710386298;0,00400955862929649;0,0272987957251336;0,0194939420351559;"HLA-B/ERAP1/HLA-DRB1";3
